RetinaNumber,SectionNumber,ImageNumber,WatershedIndex,Centroid_1,Centroid_2,Centroid_3,ArcLength,OPL_Distance,Remapped_X,Remapped_Y,Subtype,BirthdateIndex_1,BirthdateIndex_2,BirthdateIndex_3,BirthdateIndex_4,tSNE1,tSNE2,tSNE3,Pcdh17,Wls,Neto1,Chrm2,Erbb4,Grik1,Slitrk5,Col11a1,Meis2,Lrrtm1,Vsx1,Grm6,Igfn1,Cpne9,Prkca,Vsx2
1,2,17,525,910.197042384368,1236.48940771539,17.3964606082758,0.268541818632869,5.14030839895532,-3015.80295761563,4486.48940771539,15,0,0,0,1,-45.4661479157233,-13.0385031359456,-21.0971483089341,1,0,0,0,0,9,0,0,1,0,10,65,5,0,57,57
1,2,17,531,1011.13168382076,1639.98045060876,13.5483243378938,0.282463565347828,2.60412030242096,-2914.86831617924,4889.98045060876,15,0,0,0,1,-60.5603432830145,-2.45686106605616,1.35895251804233,0,0,0,0,0,14,0,0,2,2,19,73,8,0,75,68
1,2,17,537,869.532903957819,1003.72181806047,14.570680104118,0.260494899365711,3.4887011970074,-3056.46709604218,4253.72181806047,2,0,0,1,0,-15.3055900755098,-71.4950103090996,22.4780700723035,0,1,4,0,0,9,0,0,0,1,2,108,6,1,76,72
1,2,17,541,868.990402379129,838.405187821986,28.2483065230778,0.254827269345673,7.57169177337267,-3057.00959762087,4088.40518782199,15,0,1,0,0,-51.6093606291511,-15.1560849541473,-12.3087660676408,4,0,0,2,0,18,3,0,1,2,11,77,6,0,64,59
1,2,17,546,979.340638174931,72.5273610546365,48.0715432191238,0.226727965935541,23.4094571426873,-2946.65936182507,3322.52736105464,5,0,0,0,1,-0.824878089704531,-3.69842993564788,58.850623070137,0,0,0,0,0,16,2,0,1,1,3,1,0,0,2,6
1,2,17,547,960.26495383976,1375.26952533618,49.2193279306557,0.273359596151587,6.64884330790621,-2965.73504616024,4625.26952533618,15,0,0,0,1,-63.7442416745703,-14.4487981073773,18.2915382566659,0,0,19,10,0,17,2,0,2,1,24,101,7,0,55,38
1,2,17,558,1100.2351312721,1284.69180771835,42.8292334311292,0.271528760539308,31.8348710542076,-2825.7648687279,4534.69180771835,5,0,0,1,0,2.49904575006524,-2.18639556615272,66.6669180116071,2,0,0,0,0,53,0,2,18,5,0,2,0,0,6,13
1,2,17,559,861.279271780747,381.449174472979,46.4806216801102,0.239320800644298,7.56519685740577,-3064.72072821925,3631.44917447298,15,1,0,0,0,-59.3490728142856,-22.4459287003832,-18.7180303901844,0,0,0,0,0,16,0,0,6,2,1,67,4,0,70,49
1,2,17,561,845.79518764264,462.348850566026,49.635052824086,0.241974685827234,5.37158867034732,-3080.20481235736,3712.34885056603,15,0,0,0,1,-56.4984228310506,-23.3684808696211,-18.7488891210497,1,0,1,0,1,13,1,0,0,1,6,46,7,0,65,37
1,2,17,572,903.555427606326,818.397481959159,54.7279287578689,0.2542567428443,13.3451296405844,-3022.44457239367,4068.39748195916,15,0,0,0,1,-74.1134249449525,-31.1667240134707,-20.9603960589016,1,0,2,0,0,11,1,0,2,1,5,98,4,0,69,48
1,2,17,575,1018.26851837524,1653.48564796905,34.8915589941973,0.282971308697927,2.78417244096711,-2907.73148162476,4903.48564796905,15,0,0,0,1,-54.7066939545233,-34.6737473319928,-14.2378570647953,0,0,4,0,0,11,1,1,2,0,1,75,10,0,79,43
1,2,17,579,924.422511253909,1195.7334627676,14.358630287619,0.267394945721216,9.31089351554458,-3001.57748874609,4445.7334627676,15,0,0,0,1,-56.8788733595226,-46.7743504008809,-19.7095411012827,2,0,0,0,0,23,1,0,0,0,9,99,10,0,87,41
1,2,17,591,1190.9483307472,2027.48014013085,42.2436613184458,0.296690187218047,4.64924746580865,-2735.0516692528,5277.48014013085,15,0,0,1,0,-61.0939766948391,-22.6949331395444,-19.1906921049613,0,0,0,0,0,8,0,0,5,0,2,75,3,0,75,39
1,2,17,595,852.85563176033,814.963421708124,16.1622820486573,0.253935279829387,5.27116766570643,-3073.14436823967,4064.96342170812,15,0,0,1,0,-58.7874842519449,-3.87491688114936,3.31474540586581,3,0,0,0,2,5,0,0,0,0,21,90,6,0,59,54
1,2,17,598,869.451091389605,84.4876994355444,43.6229077620803,0.228471711474338,7.82956388530486,-3056.5489086104,3334.48769943554,15,0,0,0,1,-51.6075639101774,-10.6255481554252,-43.041592559836,0,0,4,0,0,6,0,0,0,6,16,74,3,0,54,24
1,2,17,600,1087.22860890729,725.606410215887,51.0409804975187,0.251104837052145,43.0338798872831,-2838.77139109271,3975.60641021589,8,1,0,0,0,28.6625433363233,-24.7274480017485,-29.8717840272131,15,0,5,2,3,2,0,0,9,3,1,0,0,0,9,6
1,2,17,612,830.182827121459,577.382325700233,30.4915844271981,0.245724368309002,5.65530446053884,-3095.81717287854,3827.38232570023,15,0,0,0,1,-73.7263213102144,-22.2311248817476,-24.684088889764,0,0,0,0,0,9,1,0,2,0,11,86,7,0,68,59
1,2,17,614,930.370869327853,383.817704486335,57.6246347024631,0.239320800644298,18.6216103468424,-2995.62913067215,3633.81770448634,5,0,0,0,1,-14.1721805856871,-1.02791237810327,56.0223740049483,0,0,1,0,0,34,4,1,1,1,24,45,7,0,13,13
1,2,17,616,1173.01541534447,1967.25178395967,36.3786343647815,0.294804483216381,6.39313493329517,-2752.98458465553,5217.25178395967,15,1,0,0,0,-60.0251319232799,-6.57877620704138,9.54236894314865,0,0,7,1,0,30,0,0,3,0,35,69,5,0,57,51
1,2,17,623,968.508490535407,1266.56862235787,48.7214519951946,0.270093340566853,12.5387386205106,-2957.49150946459,4516.56862235787,15,0,0,1,0,-59.9895830531886,-12.3639104372432,-15.652901983017,1,0,1,0,0,44,1,0,10,1,1,58,1,0,42,41
1,2,17,627,1122.33349625285,1894.35775496905,26.3122352557836,0.291793677837652,4.09211898770855,-2803.66650374715,5144.35775496905,15,0,0,0,1,-67.7950858496948,-28.8383838986193,-24.1001044655114,0,0,0,1,0,23,0,0,0,1,6,97,7,4,78,58
1,2,17,628,840.018777434564,318.684750447082,26.223459600065,0.237525519339951,5.70007896986479,-3085.98122256544,3568.68475044708,15,0,0,0,1,-24.3768459182361,-37.5153713501168,2.48358474587952,0,0,0,0,3,10,0,0,1,4,9,79,2,0,88,40
1,2,17,629,852.879714424551,119.03971517213,13.6391993421299,0.230313778815813,6.54075430792809,-3073.12028557545,3369.03971517213,2,0,0,0,1,-9.23907258256416,-77.2751887676541,27.0462432236012,0,3,2,1,4,23,0,0,7,1,6,91,10,0,74,35
1,2,17,635,858.733907696355,407.73443383042,31.57148024531,0.240145212393529,7.24713624509586,-3067.26609230365,3657.73443383042,15,0,0,0,1,-71.360958290256,-32.8742796320248,-24.5310270180785,0,0,0,0,0,22,3,0,0,1,5,87,5,0,94,51
1,2,17,647,868.461967957321,942.642808622032,25.8598174196862,0.258522115632676,5.90766309320662,-3057.53803204268,4192.64280862203,15,1,0,0,0,-60.7799549020502,-24.6722621241271,-20.2459583996514,0,0,0,0,0,6,1,0,1,0,9,78,4,0,76,51
1,2,17,655,911.900141962422,1036.70859290188,49.0132442588727,0.261928652810203,8.63051384805097,-3014.09985803758,4286.70859290188,13,0,0,1,0,-6.14138918433158,-75.8612119854262,34.8528184264899,1,5,0,0,0,29,1,5,3,0,3,88,0,1,30,23
1,2,17,678,849.721551915935,448.940271431261,19.5198781468741,0.241524970138077,5.95198871507482,-3076.27844808407,3698.94027143126,15,0,0,0,1,-70.0333514248344,-15.6556170097024,-10.8252039364073,0,0,0,0,1,24,4,0,3,0,1,97,8,0,101,64
1,2,17,681,940.429093296522,615.762230227938,49.8643985051008,0.248473646397156,23.0552277640281,-2985.57090670348,3865.76223022794,7,0,0,0,1,-27.6034114360653,25.5172227658463,4.57792044203404,1,0,1,0,0,15,1,1,6,1,9,68,0,0,3,11
1,2,17,687,852.441496458996,139.592835882172,32.2044715864381,0.230998830543133,6.47063943343939,-3073.558503541,3389.59283588217,15,0,0,0,1,-67.6468906813989,-41.5071923474615,0.243062069298969,0,0,8,1,0,17,0,0,2,1,11,136,3,0,86,34
1,2,17,688,1320.00607115026,1903.75664655032,13.2833505500281,0.295318208334969,31.8931029735365,-2605.99392884974,5153.75664655032,8,1,0,0,0,30.0488271624167,-25.3944308246341,-30.9723786342452,15,0,1,7,13,1,6,1,20,4,0,0,0,0,6,5
1,2,17,691,868.857311179795,419.563651576988,56.2350028175748,0.240531895842323,8.90853007325675,-3057.1426888202,3669.56365157699,15,0,0,0,1,-48.5066647083614,-15.522127145689,-47.5785361246389,0,0,0,1,2,24,1,0,4,9,3,56,17,0,61,27
1,2,17,694,955.335880918586,628.813644138734,15.750991738545,0.249024833488453,24.801233844594,-2970.66411908141,3878.81364413873,2,0,0,0,1,6.59437084614681,-68.0985140739421,32.2787969736669,2,2,0,3,0,8,2,0,4,0,3,6,0,2,1,28
1,2,17,703,984.219804609694,1520.9767049227,12.2480128995542,0.278264012699894,3.44964268263129,-2941.78019539031,4770.9767049227,15,0,1,0,0,-39.4069789512899,-42.8657029371002,-29.3490530454777,0,0,9,0,0,14,1,0,0,3,16,68,16,0,60,41
1,2,17,707,1113.47038327526,1851.44027250507,37.9266559190112,0.290481564773218,6.09748195095754,-2812.52961672474,5101.44027250507,2,0,0,0,1,-16.61800195898,-70.3537094555999,25.9755716148196,0,1,13,0,0,18,0,0,1,0,16,74,5,1,48,41
1,2,17,708,859.321804955119,268.728614337552,35.9397885306526,0.236112827725367,10.9382657161415,-3066.67819504488,3518.72861433755,15,0,1,0,0,-69.7395968865792,-16.0724987877346,-10.4466627270208,0,0,0,0,0,2,4,0,0,0,4,96,1,0,71,60
1,2,17,714,851.271276781049,648.157341926494,22.9959937293155,0.248726786017301,7.92623234324522,-3074.72872321895,3898.15734192649,15,0,0,1,0,-67.6072442942735,-23.7326929424606,-25.3921043503571,0,0,0,1,0,30,2,1,1,0,2,62,1,0,78,51
1,2,17,720,844.230695823435,356.478101967473,12.6097947249802,0.238607604720763,5.32444030021627,-3081.76930417657,3606.47810196747,15,0,0,0,1,-67.9497804000086,-33.5767399743343,-7.55548897880445,0,0,0,0,0,13,0,0,3,2,4,82,4,0,52,37
1,2,17,728,977.649025613015,1288.84526851725,11.6703080194292,0.270893542126515,12.8346336342273,-2948.35097438698,4538.84526851725,15,0,0,1,0,-53.4226042695991,-21.6686258856196,-5.64140594350889,2,0,0,0,0,8,0,0,0,0,10,71,5,0,56,36
1,2,17,740,843.623800900109,539.305104803572,41.0082659446666,0.24440666141484,6.97061357476684,-3082.37619909989,3789.30510480357,15,0,1,0,0,-60.6002590090625,-10.1787033740513,-1.24675150840003,1,0,0,0,0,1,1,0,0,0,18,71,1,0,53,40
1,2,17,741,865.672363526691,83.8957273549814,15.8032974766261,0.22850067675295,7.23359854322922,-3060.32763647331,3333.89572735498,15,1,0,0,0,-66.1266728082618,-35.9119750487629,3.36355300968732,0,0,0,0,0,9,0,0,2,0,13,88,3,0,52,36
