RetinaNumber,SectionNumber,ImageNumber,WatershedIndex,Centroid_1,Centroid_2,Centroid_3,ArcLength,OPL_Distance,Remapped_X,Remapped_Y,Subtype,BirthdateIndex_1,BirthdateIndex_2,BirthdateIndex_3,BirthdateIndex_4,tSNE1,tSNE2,tSNE3,Pcdh17,Wls,Neto1,Chrm2,Erbb4,Grik1,Slitrk5,Col11a1,Meis2,Lrrtm1,Vsx1,Grm6,Igfn1,Cpne9,Prkca,Vsx2
1,1,1,446,1318.98947138835,929.074473569417,23.7117420787564,0.0273789824074475,40.1218947312849,1318.98947138835,929.074473569417,12,0,0,0,1,19.9815837097006,-40.8668091147717,-88.193346675026,1,0,0,0,1,2,0,2,0,1,8,37,54,0,10,10
1,1,1,458,30.8578340234936,742.475893687146,12.2930152962055,0.0804052801711039,36.6149077040169,30.8578340234936,742.475893687146,15,1,0,0,0,-58.0644706211824,-32.4973370474393,17.7718958125132,0,0,0,0,0,1,0,0,2,4,17,68,2,0,62,45
1,1,1,466,1060.65171590144,988.891656288917,38.7704713880326,0.0372556495914501,1.73766737251172,1060.65171590144,988.891656288917,15,0,0,0,1,-29.2621597073703,-0.941218586513139,5.81592080996255,0,0,0,0,0,0,0,1,0,0,1,23,0,0,19,14
1,1,1,504,733.046801774593,931.117264793485,24.7473495657245,0.0508993684651245,52.6195568008303,733.046801774593,931.117264793485,15,0,0,0,1,-40.7859999989958,-15.290756023327,4.66427178570577,0,1,3,0,0,1,0,0,1,4,20,56,0,0,38,8
1,1,1,511,1271.14936778334,900.909041014924,22.6366495683195,0.0290002380129662,62.8320043785623,1271.14936778334,900.909041014924,14,0,0,0,1,-11.0755486636279,-52.1681944442257,39.3320014136178,1,0,1,2,0,1,3,0,1,2,0,38,0,13,1,10
1,1,1,513,1436.42168141593,915.213527180784,34.4095027391488,0.0228465624274761,62.7897220007528,1436.42168141593,915.213527180784,15,0,0,0,1,-72.3964279814666,-17.7824736313996,13.330031727381,0,0,1,0,0,2,2,0,0,0,1,54,0,0,47,16
1,1,1,535,1399.03521384742,894.165880575144,45.9318618921147,0.0240411807028415,83.6565510041841,1399.03521384742,894.165880575144,15,0,0,0,1,-71.350746201877,-18.0232298462187,13.3866828608417,0,0,0,0,0,5,0,0,0,0,5,50,0,0,42,17
1,1,1,541,152.700770313133,773.126565071188,46.6761584507882,0.0744252443370677,51.2035477234089,152.700770313133,773.126565071188,15,0,0,0,1,-71.6644362407174,-27.7264163848981,32.2027056212072,0,0,0,0,0,5,0,0,0,2,2,48,7,0,49,28
1,1,1,557,475.764290091036,919.714548319328,25.9482668067227,0.0608744419919718,30.9375337472706,475.764290091036,919.714548319328,15,0,0,0,1,-56.6509909804229,-30.5271511616077,18.6688192658348,1,1,0,1,0,0,0,0,0,0,15,65,3,1,46,41
1,1,1,565,1579.00043861573,874.398833282161,26.7609982893987,0.0172333920761421,58.7046556046557,1579.00043861573,874.398833282161,5,0,0,0,1,50.1954297442942,-40.3474403095742,53.5801904822829,0,0,0,0,0,36,0,0,0,1,1,4,0,0,8,12
1,1,1,571,533.70963561686,916.51589097059,32.4688440334732,0.0582875088116783,41.1424605590823,533.70963561686,916.51589097059,15,0,0,0,1,-70.7641670428669,-20.9237804106105,19.4641110662094,0,0,0,0,0,1,0,1,1,2,1,60,2,0,59,26
1,1,1,577,1622.14472391657,844.84145477806,42.9907705663308,0.0146529764427934,69.5198760340396,1622.14472391657,844.84145477806,15,0,0,0,1,-65.5387453208172,-23.3501152154091,26.2403913625769,0,0,1,0,0,2,0,0,0,0,0,40,1,0,38,20
1,1,1,595,996.889938982429,968.373147680874,24.3003624351975,0.0408109532643196,21.6166687985562,996.889938982429,968.373147680874,2,0,0,1,0,-29.8016494297488,73.6939607762778,4.35842691810559,0,2,2,1,5,1,9,3,0,1,1,4,0,0,5,8
1,1,1,597,1135.41567532943,939.950814421669,28.8344848096633,0.0339818801719174,42.3888979437044,1135.41567532943,939.950814421669,15,0,0,0,1,-53.6722478797067,-15.1938643179148,-2.42431726987227,0,1,2,0,0,1,0,0,0,1,1,42,1,0,25,7
1,1,1,612,723.013967193337,858.491450314378,37.5186654601981,0.0527848417221577,123.31590398841,723.013967193337,858.491450314378,9,0,0,1,0,-20.7898445043324,77.2945199820376,-7.74327794445336,3,0,0,1,0,1,6,0,1,2,2,16,1,0,8,13
1,1,1,613,343.267021672403,834.815668309925,13.3898242023998,0.0665151941206085,79.4685961867496,343.267021672403,834.815668309925,5,1,0,0,0,43.2514025574568,-38.2024516945563,58.5691341550985,0,0,1,0,0,49,0,1,3,0,5,7,1,1,17,29
1,1,1,615,183.149477180753,630.271936185642,43.4094832627664,0.0746950348307645,195.56483514657,183.149477180753,630.271936185642,10,1,0,0,0,30.9356003095089,26.1902963075195,-53.3209588311207,16,0,0,0,1,0,3,0,2,5,0,1,0,0,9,6
1,1,1,622,662.846414231021,923.510178354655,36.6867121113082,0.0538407977635554,51.0036779878524,662.846414231021,923.510178354655,15,0,0,0,1,-55.1021524183225,-14.2904215499381,0.302919808696206,0,0,0,0,0,0,0,0,0,1,0,47,0,0,25,8
1,1,1,638,1556.57902104772,870.118721909767,40.622786551072,0.0180226777286167,71.2324197599815,1556.57902104772,870.118721909767,15,1,0,0,0,-70.8861259653178,-20.8261653582751,17.6510252455213,0,0,0,0,0,1,1,1,0,1,2,56,1,0,37,12
1,1,1,650,1946.55413504761,725.892189085988,11.1207646575475,0.002662242852527,39.9135785679207,1946.55413504761,725.892189085988,8,0,0,0,1,14.860874971669,10.2414749061081,-18.5864431483772,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5
1,1,1,653,336.098987052736,866.54461097481,35.8231350353438,0.0665042180782083,48.8751135089106,336.098987052736,866.54461097481,15,0,0,0,1,-60.0440334106464,-28.6071282242218,26.0651905509539,0,0,0,0,0,0,0,0,0,0,0,44,1,0,34,25
1,1,1,656,66.4042134225291,760.094437850669,45.7361081139404,0.0779509505254926,32.7593064961112,66.4042134225291,760.094437850669,7,0,1,0,0,-15.8329640877766,-24.4368948474253,-19.8313857863522,0,0,0,1,1,2,3,0,0,0,0,41,0,0,4,16
1,1,1,662,1756.10788361349,787.701612110489,18.0419247026443,0.00935221372197574,42.0642091229639,1756.10788361349,787.701612110489,15,0,0,0,1,-71.2321028892454,-23.5528185289488,26.9662070260892,0,0,0,0,0,0,0,0,0,0,0,44,6,0,48,21
1,1,1,673,1379.3772703812,958.623811045297,12.0873006119891,0.02529655996041,17.4220056427085,1379.3772703812,958.623811045297,15,0,0,0,1,-60.9561657903869,-15.9227601998671,14.8178845882082,0,0,0,0,0,1,0,0,2,0,3,57,7,0,39,19
1,1,1,675,1694.23418493209,780.426177446338,47.4868006918649,0.0109936192640646,85.6705526359563,1694.23418493209,780.426177446338,11,0,0,0,1,-5.68000125212995,-47.4457051354389,-15.9306326380785,0,0,0,0,0,0,1,0,0,1,12,30,0,2,10,5
1,1,1,680,164.401385110067,735.825921345535,29.304130596092,0.0743583286737027,90.2285896063692,164.401385110067,735.825921345535,3,0,0,0,1,-46.9684382407078,-35.433769359953,-71.6620880131209,0,0,33,3,0,19,0,2,0,1,27,6,0,0,11,40
1,1,1,686,433.347574510537,784.918593340816,14.3058486095523,0.0635246208637024,159.591849061624,433.347574510537,784.918593340816,10,0,0,0,1,41.030650680102,43.3035201203165,-7.02281147416109,0,0,0,1,0,4,1,1,2,3,0,7,0,0,13,15
1,1,1,688,1844.98963800296,632.307172655093,45.2824922621451,0.00274847943954595,98.0779657558915,1844.98963800296,632.307172655093,15,1,0,0,0,-55.0124455180884,-15.7065842054536,9.72859618984939,0,0,0,0,0,0,0,0,1,1,0,34,1,0,20,11
1,1,1,692,573.228641315312,770.9008220698,40.458972160581,0.056010289926588,190.617836933002,573.228641315312,770.9008220698,10,1,0,0,0,48.019321590702,59.5695647610287,-21.5996152230363,0,0,0,0,0,5,2,4,3,7,0,0,0,0,0,5
1,1,1,693,245.600589793572,784.294421952317,13.0408856900085,0.071729840360926,73.7342906002329,245.600589793572,784.294421952317,9,0,0,0,1,-19.8542339921544,77.2719759698615,1.89720029845197,1,0,3,0,0,2,16,1,2,1,3,24,0,0,18,22
1,1,1,703,318.663511427197,815.374326137025,29.9028371845815,0.0675913348420287,82.5953888734053,318.663511427197,815.374326137025,15,0,0,0,1,-24.0510809032381,-4.16489499116645,0.934019365942114,2,0,1,1,1,2,0,0,0,1,2,21,1,0,7,7
1,1,1,710,512.089398035385,907.794732475041,45.9927464468296,0.0590390723389968,47.1762454743935,512.089398035385,907.794732475041,15,0,0,0,1,-62.5249435716185,-27.8594698157324,25.5994310573335,0,0,0,0,0,1,0,0,1,0,0,44,0,0,38,24
1,1,1,713,1860.54375750614,588.962325727116,42.4989034515169,0.0011527901213074,117.728977572076,1860.54375750614,588.962325727116,11,0,0,0,1,-7.10159365211503,-45.1805273611897,-14.0286457976994,0,0,0,0,0,0,1,0,0,0,13,23,0,0,8,11
1,1,1,715,1474.61516087516,899.706383526384,31.6863063063063,0.0213029870242476,66.8272961925223,1474.61516087516,899.706383526384,15,0,0,0,1,-78.0573498790978,-17.0793281721739,15.4891586529703,0,0,1,0,0,4,0,0,0,0,2,57,7,0,50,14
1,1,1,740,869.673947120911,937.679355209531,37.493991012645,0.045124102907817,51.2312962248314,869.673947120911,937.679355209531,15,0,0,0,1,-56.0432360622695,-13.9955666027284,-0.46470632758653,2,0,0,0,0,0,0,0,0,0,0,51,2,1,19,8
1,1,1,746,388.769666754133,844.383363946471,21.8948307530832,0.0647539363004742,95.1581475617243,388.769666754133,844.383363946471,9,0,0,0,1,-19.8438676164463,76.8936495216099,0.845865983330366,1,0,0,0,0,1,10,0,0,0,2,22,1,0,15,24
1,1,1,762,1535.68527864562,896.316617266149,18.8232796603381,0.0190217787940032,52.7566368312319,1535.68527864562,896.316617266149,9,0,0,0,1,-11.4047682371343,59.3899562551958,0.389713808840465,0,0,1,0,0,2,4,1,0,0,2,21,0,0,6,12
1,1,1,769,35.8021809782171,693.361284950713,12.0603260723591,0.0819944386900139,84.97813599092,35.8021809782171,693.361284950713,12,0,0,0,1,24.926539674769,-39.6108746620312,-96.6170830780765,1,0,1,0,0,3,0,0,1,3,14,24,69,0,6,9
1,1,1,771,1071.51368065967,940.224994645534,38.9776986506747,0.0362821127007136,46.3855801536341,1071.51368065967,940.224994645534,15,0,0,0,1,-54.1919708232007,-15.4994546558597,-2.64244846239766,0,0,0,0,0,0,0,0,0,1,1,38,1,0,21,6
1,1,1,773,1677.11374293293,830.934996382734,12.500870823397,0.0127065483515151,56.1887906989863,1677.11374293293,830.934996382734,15,0,0,0,1,-74.4508904214385,-17.2715735933769,34.7963207399393,0,0,0,0,0,10,0,0,1,3,1,49,16,0,36,17
1,1,1,775,1643.27306882222,803.683155917345,44.6556896453578,0.0130465265136581,98.4483929803596,1643.27306882222,803.683155917345,15,1,0,0,0,-67.1363071562706,-10.669672943282,42.5991515392545,1,0,0,1,0,2,0,0,0,4,2,71,10,2,38,22
1,1,1,806,822.840013231159,857.531865042174,16.9344506312366,0.0482171460025493,130.979025019917,822.840013231159,857.531865042174,9,0,0,0,1,1.85524897758034,50.980222876388,2.26402089719029,2,0,0,2,1,0,3,0,1,0,0,13,0,0,6,11
1,1,1,812,587.516384398963,835.186462183483,33.9437855133227,0.056010289926588,128.745463460312,587.516384398963,835.186462183483,9,0,0,0,1,-16.7303443322613,64.3637123128496,-2.06553317813294,1,0,0,0,0,1,5,0,0,1,0,40,0,0,8,8
1,1,1,826,787.37991644747,907.009376450565,46.8708030326474,0.0491011424137475,81.2027917104452,787.37991644747,907.009376450565,15,0,1,0,0,-70.2875151338207,-22.4670606956651,14.5812658963711,0,0,0,1,0,1,0,0,0,1,0,48,0,0,28,11
1,1,1,829,298.445624825273,788.529717640481,15.9162147050601,0.0702645011010836,94.3219649054874,298.445624825273,788.529717640481,3,0,0,0,1,-38.758714092643,-47.1247067017396,-77.5213830493599,0,0,21,0,0,10,2,0,1,1,37,2,0,0,3,15
1,1,1,835,629.409290293555,769.772101001012,21.8281970531999,0.056010289926588,199.065931463522,629.409290293555,769.772101001012,2,0,1,0,0,47.1702644865115,70.0233787836215,15.081926899378,2,1,3,1,0,0,2,5,2,5,2,4,1,0,0,8
1,1,1,842,1246.15670553936,964.517408611796,6.97426553038798,0.0302956582977316,1.44046649364327,1246.15670553936,964.517408611796,15,0,0,0,1,-47.8569550284096,-7.71007806900386,18.3416431121656,0,0,0,0,0,0,0,0,0,0,2,26,0,0,39,15
1,1,1,844,816.80080279446,971.849950974384,42.4383196470156,0.0474588941758865,16.613866028336,816.80080279446,971.849950974384,15,0,0,0,1,21.5269353230915,-38.8088614031885,-96.6764918650085,0,0,0,0,0,1,0,0,0,0,0,21,57,0,13,13
1,1,1,850,1803.03934456299,659.290085903824,44.9833389379719,0.00458499100874974,108.661501785714,1803.03934456299,659.290085903824,5,0,0,0,1,51.1981822806173,-49.1829870667715,55.7385621276072,0,0,0,0,0,45,0,0,0,1,0,0,1,0,4,9
1,1,1,859,1375.59127694011,915.163642558991,33.7714456086549,0.025178048239278,60.1982671740139,1375.59127694011,915.163642558991,5,0,0,0,1,45.9710271603494,-40.0714961370838,65.9485480555274,0,0,0,0,0,36,0,0,5,0,4,4,1,0,17,10
1,1,1,867,800.016100383888,881.559502664298,34.6400905288489,0.0488532332293955,106.758834120146,800.016100383888,881.559502664298,15,0,0,1,0,-70.0818511002562,-11.1742417109957,40.3506950199312,0,0,0,0,0,0,0,0,1,2,1,52,2,0,42,15
1,1,1,869,222.634897070467,811.40508709422,48.0690485616258,0.071729840360926,40.2376973923186,222.634897070467,811.40508709422,15,1,0,0,0,-57.6782857246288,-12.7177486101483,13.0445330018174,0,0,0,0,0,0,0,0,1,0,1,17,0,0,19,9
1,1,1,884,108.851741293532,754.762882556912,45.1844715814865,0.0765522620993773,52.8090413275624,108.851741293532,754.762882556912,7,1,0,0,0,5.45985146624194,-24.8263157891768,-19.7791463306854,0,0,6,1,0,23,0,0,1,0,4,57,0,0,4,13
1,1,1,885,1165.49773406912,948.086105373493,44.705644788359,0.0329980591088694,29.0442098936133,1165.49773406912,948.086105373493,15,0,0,0,1,-76.4683842280691,6.29040794747807,-3.03031842961009,0,0,0,0,0,2,0,0,0,0,1,24,15,0,14,9
1,1,1,893,574.750753062454,913.568846643015,47.5654662293326,0.0567359848131947,49.3675774793718,574.750753062454,913.568846643015,15,0,0,0,1,-58.2822077405987,-13.1352336389985,8.59167654362675,1,0,0,0,0,2,0,0,0,0,1,31,3,0,13,12
1,1,1,907,1088.92296331305,955.209724109411,21.1385360666391,0.0358358799715089,30.6257920320974,1088.92296331305,955.209724109411,11,0,0,0,1,-9.47202842402903,-43.9893377723954,-7.60498890821647,0,0,6,0,0,0,0,0,1,0,6,23,0,1,1,5
1,1,1,912,1456.32966510023,913.474362024865,14.5542204508952,0.0220973837033891,58.8109966523306,1456.32966510023,913.474362024865,5,0,0,0,1,43.4087685431103,-42.9725957803328,56.8908807997847,0,0,3,1,0,44,0,0,2,0,8,3,0,0,9,12
1,1,1,915,1304.09469456774,921.613521756198,41.6608388440982,0.0278915833727454,45.892360448784,1304.09469456774,921.613521756198,2,0,0,0,1,-49.6601172172544,7.80919341057691,-15.1109854435601,0,1,0,0,0,0,0,0,0,1,0,40,1,0,21,7
1,1,1,920,1751.15248111391,752.229447489261,28.6738557250778,0.00864750303081779,73.156026589073,1751.15248111391,752.229447489261,15,1,0,0,0,-77.8050966107409,-22.1072201921909,16.3183248932265,0,0,1,1,0,5,0,0,0,0,1,41,4,0,37,15
1,1,1,926,1216.51582095639,884.163885395779,46.9404887333039,0.0303983303257193,82.897841875219,1216.51582095639,884.163885395779,15,0,0,0,1,-55.3285259040954,-14.6514326051078,-0.100653222983181,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,6
1,1,1,929,1562.32211974363,738.923151477255,45.3082695013287,0.0138700924739432,190.263451096629,1562.32211974363,738.923151477255,3,0,0,0,1,-32.1763379003835,-41.2670676603536,-67.4467021672164,0,0,4,1,0,17,0,0,0,0,13,0,0,0,0,7
1,1,1,931,326.502526023124,736.855694571593,46.1977418370461,0.0705887906651995,152.971651999478,326.502526023124,736.855694571593,7,0,0,0,1,45.459133678451,47.5383719237493,-7.84984612231997,0,0,1,0,0,1,0,0,1,4,1,15,0,0,1,6
1,1,1,934,796.955708274046,910.194726166329,25.3893009597045,0.0487204157596761,78.0987042362361,796.955708274046,910.194726166329,7,0,0,0,1,-25.2943882823791,25.8222211057286,-48.0426171208212,0,2,0,0,0,0,0,0,2,3,0,35,0,0,1,9
1,1,1,943,244.280917850402,761.07251415516,45.3584318400053,0.071729840360926,94.9760459418427,244.280917850402,761.07251415516,3,0,0,0,1,-47.2616800983198,-31.1924558655834,-78.5440033417517,0,0,24,0,1,20,1,0,0,0,9,2,1,0,3,13
1,1,1,947,1445.66460158086,873.079378643147,41.2134464552751,0.022137859871745,100.57204532832,1445.66460158086,873.079378643147,5,0,0,0,1,55.1031390667414,-49.3579160321198,43.1529626845998,3,0,0,0,0,32,2,1,1,0,0,0,0,0,3,11
1,1,1,952,482.757434688065,858.617990260635,25.9266484946862,0.0611046759767036,92.431207489516,482.757434688065,858.617990260635,13,0,0,0,1,-32.3905250180766,25.319621105996,-49.2783275200407,1,2,1,0,0,8,1,0,0,0,4,66,0,0,10,13
1,1,1,953,575.247821937629,886.817104331496,28.5707600898932,0.0565461599981962,75.9555521851994,575.247821937629,886.817104331496,4,0,0,0,1,102.316877467975,-10.5135183802239,5.0606121780353,0,0,2,0,17,6,0,0,0,0,3,2,0,0,1,7
1,1,1,961,820.616023629315,928.351670666421,11.9963079195126,0.0476914160666354,60.1429156500357,820.616023629315,928.351670666421,15,0,0,0,1,-61.0868945941045,-22.4041440500922,0.956782443108345,0,0,0,0,0,0,0,0,0,0,5,52,1,0,32,12
1,1,1,963,223.85987654321,780.002469135802,35.240462962963,0.0717521853756414,70.0307218536977,223.85987654321,780.002469135802,15,0,0,0,1,-75.8614319407643,-21.4063832745723,24.6804250436079,0,0,2,0,1,1,0,0,0,1,2,46,0,0,39,15
1,1,1,966,530.236451682551,840.945652509176,11.4877394281484,0.0579334195646041,115.733136111547,530.236451682551,840.945652509176,10,0,0,0,1,54.4649506690123,65.8383102185317,-31.9856032978317,0,0,0,1,0,0,2,0,7,18,1,3,0,0,2,9
1,1,1,973,662.618899528897,859.649967669428,30.9570157342119,0.0548498880080725,114.288477866405,662.618899528897,859.649967669428,5,0,0,0,1,47.3887535514256,-53.8534674964002,40.4508537381521,0,0,0,0,0,30,2,2,2,0,8,0,0,0,4,7
1,1,1,978,1683.53712199232,775.616952220454,32.6477857878476,0.0111922805636951,96.0188076216953,1683.53712199232,775.616952220454,5,0,0,0,1,82.4488665212119,-14.0960734988754,16.2747292005548,0,0,0,0,1,18,0,0,0,0,2,1,0,0,8,9
1,1,1,980,136.527471160723,767.011318056031,25.3355617051709,0.07507692557845,51.1805337457223,136.527471160723,767.011318056031,15,1,0,0,0,-60.4864592212075,-41.4253262179564,-1.49757937374794,0,0,15,5,1,8,0,0,0,2,3,47,0,0,34,28
1,1,1,984,128.791049903192,717.445599900069,22.861751295984,0.0764148334942587,94.7736763714786,128.791049903192,717.445599900069,3,0,0,0,1,-55.4087021100794,-44.8635050643351,-66.943981503702,0,0,35,32,0,26,1,0,1,0,22,0,1,0,5,9
1,1,1,988,1629.17480927915,808.912315117546,29.5802895843064,0.013585582874895,100.031040113388,1629.17480927915,808.912315117546,6,0,0,0,1,61.6365166896749,-66.4196690293905,33.864472301184,1,0,0,0,2,47,5,7,0,1,1,7,0,2,10,17
1,1,1,993,405.299125664324,853.205588890794,45.1725698611349,0.0640165616630537,88.406432356675,405.299125664324,853.205588890794,15,0,0,0,1,-77.3608722522126,-32.1909977075915,24.5618857103062,0,0,1,0,1,0,1,0,1,0,0,42,0,1,33,24
1,1,1,1000,1724.19488494287,783.791662710094,29.9730320007597,0.0101950385855511,64.679887919364,1724.19488494287,783.791662710094,15,0,0,0,1,-77.692106349024,-17.6882638389452,14.3549937942527,0,0,0,0,0,2,0,0,0,0,0,42,2,0,45,10
1,1,1,1003,699.252991183879,874.505195214106,12.7826196473552,0.0533533562625735,104.339281276318,699.252991183879,874.505195214106,7,0,0,0,1,-6.15910963577014,-14.3752571102766,-16.3610094428713,0,0,0,0,0,0,1,0,1,2,1,30,1,0,1,8
1,1,1,1005,152.19241011984,709.624405554499,42.2840973939509,0.0750595535939246,110.391197127233,152.19241011984,709.624405554499,15,0,0,0,1,-81.9750559966632,-27.6062037910371,20.9633230487979,1,0,0,0,0,0,0,0,0,0,6,63,9,0,43,21
1,1,1,1006,1164.52592827674,943.01466201206,13.0523960647414,0.0329722264343231,34.2076163508443,1164.52592827674,943.01466201206,15,0,0,0,1,-78.5078848663371,8.8088808885696,-2.87328266757797,1,0,0,0,0,0,0,0,1,0,0,25,19,0,25,7
1,1,1,1008,1406.57171151911,931.777162977867,20.9237613179074,0.0240917445511308,47.1075761230461,1406.57171151911,931.777162977867,15,0,0,0,1,-70.9443790921368,-20.2352099445586,19.6764307531678,0,0,0,0,0,1,0,1,0,0,0,42,0,0,34,16
1,1,1,1010,275.009337511474,816.363878074257,7.21242047288956,0.0703421183904113,58.2468378425784,275.009337511474,816.363878074257,15,0,0,0,1,-53.0010329588237,-20.9223583392887,14.0891231452634,0,0,8,0,0,0,0,0,0,1,2,41,2,0,36,15
1,1,1,1011,1106.47175698911,912.324046360568,25.5448640387187,0.0346912515666966,72.6703852560146,1106.47175698911,912.324046360568,3,0,0,0,1,-36.0712481718556,-31.1173521246925,-66.0538721892938,0,0,11,0,0,10,1,0,0,0,6,4,0,0,3,5
1,1,1,1017,616.89031270919,783.983551687865,30.884574925887,0.056010289926588,183.342770515491,616.89031270919,783.983551687865,10,1,0,0,0,38.8535765045934,55.3468082417438,-7.98062469773897,2,0,2,0,1,0,1,2,0,4,0,22,0,2,0,8
1,1,1,1019,360.340444501051,802.739381009998,19.9470801757626,0.0661638539993673,115.690377681198,360.340444501051,802.739381009998,2,0,0,0,1,-31.0989981869848,45.2431967649576,-61.0543954053029,0,10,1,2,1,1,3,0,0,0,1,3,0,0,2,13
1,1,1,1036,935.216809902514,932.104252180605,19.1678424833248,0.0426367321714447,57.361627111974,935.216809902514,932.104252180605,15,0,0,0,1,-80.6059975419438,7.10363637879518,-4.62804372352165,0,0,0,0,0,1,0,0,2,0,4,37,24,0,19,7
1,1,1,1042,1038.43846353155,896.924018655266,18.4101891436715,0.0401438379131565,91.1437611724782,1038.43846353155,896.924018655266,2,0,0,0,1,-8.05203994798512,58.9182607514645,-43.5405246904444,0,1,1,0,1,1,2,1,0,4,1,2,0,0,2,7
1,1,1,1045,330.241982953025,855.08875128999,48.7200244620265,0.0668196513434593,55.3719852314643,330.241982953025,855.08875128999,15,0,0,0,1,-71.9273064693178,-21.1306658509897,4.71301047757587,0,0,0,0,0,2,0,0,0,0,0,35,1,0,20,9
