RetinaNumber,SectionNumber,ImageNumber,WatershedIndex,Centroid_1,Centroid_2,Centroid_3,ArcLength,OPL_Distance,Remapped_X,Remapped_Y,Subtype,BirthdateIndex_1,BirthdateIndex_2,BirthdateIndex_3,BirthdateIndex_4,tSNE1,tSNE2,tSNE3,Pcdh17,Wls,Neto1,Chrm2,Erbb4,Grik1,Slitrk5,Col11a1,Meis2,Lrrtm1,Vsx1,Grm6,Igfn1,Cpne9,Prkca,Vsx2
1,1,1,716,245.983968104081,1190.22012380653,52.6719966425349,0.0686120993591627,5.69170122555246,245.983968104081,1190.22012380653,15,0,0,0,1,-54.6307501028829,-23.6020904754497,-9.21703188714207,0,0,3,0,0,6,0,0,0,1,2,52,0,0,38,10
1,1,1,717,1432.671761189,863.843332912298,55.9138352069387,0.02464927822023,8.85742989165025,1432.671761189,863.843332912298,15,1,0,0,0,-80.2573348669266,-9.23308510011354,5.99705756294769,0,0,0,0,0,10,0,0,2,0,1,63,9,0,36,15
1,1,1,762,281.155108695652,1179.98463043478,23.2075,0.0673743480161984,10.5916331360827,281.155108695652,1179.98463043478,11,1,0,0,0,-12.5722866015982,-39.8640041746021,-57.5015154389788,0,0,16,0,0,13,0,0,0,0,52,74,0,0,15,5
1,1,1,766,317.185941475827,1152.68645038168,11.1032124681934,0.0660739946320159,12.1253534137547,317.185941475827,1152.68645038168,5,0,0,0,1,31.5084503297196,46.7245967463858,-46.3593730536679,2,0,1,0,0,34,3,0,1,0,4,17,0,0,19,5
1,1,1,767,753.798332317339,1105.47561612819,39.7624531916747,0.0503613807726792,16.8098150808468,753.798332317339,1105.47561612819,15,0,0,0,1,-63.7112053447295,-28.8641095329098,20.3540877307137,2,0,4,0,0,6,0,0,0,0,3,72,2,0,39,12
1,1,1,786,1612.5675050332,527.573965563869,11.762733255206,0.00969945371630308,11.8505266341192,1612.5675050332,527.573965563869,10,1,0,0,0,58.6648078837882,-28.7499193478389,-24.799880133398,3,0,1,0,0,4,1,1,0,2,1,2,0,0,9,7
1,1,1,788,1275.12356818182,956.435545454545,18.5872045454545,0.0312749385245672,5.03052180244022,1275.12356818182,956.435545454545,15,0,0,0,1,-76.5249117805504,-51.4580696435701,1.90369407529013,0,1,15,5,0,19,0,0,1,0,5,83,1,0,58,18
1,1,1,793,1455.60280743377,866.106810992487,15.9054468169237,0.0241279796113503,5.22503262737744,1455.60280743377,866.106810992487,15,0,0,0,1,-37.0369383060378,-35.2834258759341,-2.63071635665005,2,0,0,2,0,4,0,0,1,0,19,62,1,1,41,9
1,1,1,803,187.301777649231,1195.85160299909,45.2284913342381,0.0707896245358607,7.64157361685535,187.301777649231,1195.85160299909,15,0,0,0,1,-40.9175234374007,-20.6846563987412,23.9825023042809,0,0,0,0,0,1,0,0,0,0,2,61,0,0,36,11
1,1,1,814,624.642190751057,1157.11819585207,54.6021209477146,0.0553065307062912,10.4257906834392,624.642190751057,1157.11819585207,15,0,0,0,1,-64.038242158153,5.81660997808816,52.5908411145406,0,0,1,0,4,4,0,0,0,0,0,58,3,0,46,9
1,1,1,823,341.694217671733,1169.86362816292,20.841482116278,0.0652582654452816,8.1895385839393,341.694217671733,1169.86362816292,15,0,0,0,1,-81.2816058358008,-2.2163349019195,26.8437602228758,0,0,2,0,0,2,0,0,1,0,4,92,7,1,29,14
1,1,1,846,831.014631616918,1112.57874921093,44.2559067544413,0.047833963546407,6.43014743490776,831.014631616918,1112.57874921093,15,0,0,0,1,-21.9703843685,2.38131225075157,20.1905136279138,3,0,0,0,0,2,0,0,0,0,1,55,1,0,30,5
1,1,1,847,191.612876990851,1046.9033773862,25.4537896758161,0.0710257031683399,28.1075210249742,191.612876990851,1046.9033773862,2,0,0,1,0,-20.5588854753984,73.9539788884898,-14.5055150452292,6,1,0,0,0,0,4,2,1,0,0,0,0,0,3,5
1,1,1,861,158.659196799927,1071.45180572286,51.9468624286916,0.0721020590256431,23.2463385611971,158.659196799927,1071.45180572286,5,0,0,0,1,33.9506870142499,44.425394028985,-61.9643664141459,8,0,2,0,0,60,1,1,0,0,4,5,0,2,7,8
1,1,1,864,1595.79601918188,678.250259995378,13.0200485324705,0.0157221607751053,10.2558729931488,1595.79601918188,678.250259995378,15,1,0,0,0,-79.890152225949,-44.0729468864568,-1.11397060519072,1,0,15,3,0,6,0,0,0,2,0,54,0,0,62,16
1,1,1,869,165.119333295602,1207.90047540891,15.2127454864452,0.0715257373843866,3.61907316294967,165.119333295602,1207.90047540891,15,0,0,0,1,-30.3989682809126,-23.3870835765812,21.0854811901735,1,0,0,0,0,6,0,0,0,0,0,56,3,0,31,10
1,1,1,881,1169.01140833989,984.168926736706,33.1165131670292,0.0349688048249489,13.5794840840975,1169.01140833989,984.168926736706,15,0,0,0,1,-83.5838852633785,-36.0930376936857,25.0892951222854,1,0,1,1,1,25,0,0,3,1,2,60,1,0,32,21
1,1,1,884,1580.97778553964,709.05369658866,51.4695773663989,0.0169062030154468,7.84588811438768,1580.97778553964,709.05369658866,5,0,0,0,1,44.6929549793833,46.0980029751267,-66.9920162061661,0,0,3,1,0,76,1,0,3,1,0,8,0,0,3,6
1,1,1,886,1625.52981969487,482.967036523347,51.2449375866852,0.00812130370067046,10.1765675883696,1625.52981969487,482.967036523347,7,0,0,0,1,12.9576884552502,-7.31710373229039,-22.3920891571719,2,0,0,0,0,18,1,0,0,1,0,51,0,0,2,5
1,1,1,896,1034.74501674748,1064.7408942918,42.9081582460825,0.0403882615206298,13.1413415326516,1034.74501674748,1064.7408942918,15,0,0,0,1,-42.9303276834409,-60.9173630534018,18.1655659376355,2,0,1,2,0,0,1,1,3,0,1,74,3,0,60,11
1,1,1,897,1012.84363213038,974.480721769499,53.6966705471478,0.0396338984298637,20.902577954483,1012.84363213038,974.480721769499,9,0,0,0,1,-4.9068988624846,69.9050896051487,65.4160406052549,1,0,0,0,0,3,14,0,1,1,4,49,2,0,4,8
1,1,1,898,1346.69531177183,928.802031876223,20.5918305527076,0.0286163817554926,1.43064035840922,1346.69531177183,928.802031876223,15,0,0,0,1,-68.4154179742061,4.08354828102291,47.28672207167,1,0,0,0,1,8,0,0,2,0,4,78,2,0,58,12
1,1,1,918,1466.17887649004,829.377120559614,52.8710652168741,0.022983144493043,6.27969669426808,1466.17887649004,829.377120559614,3,0,0,0,1,-4.05704702243742,-86.9947564660589,-47.2898931746389,0,0,33,0,1,19,1,0,0,0,35,5,0,0,6,5
1,1,1,932,405.977799950112,1143.51570078435,13.7219312103323,0.0629812822004609,12.1078301433769,405.977799950112,1143.51570078435,15,0,0,0,1,-32.6436902655046,-19.1737385518457,-5.35360762950486,0,0,1,2,0,5,0,0,1,1,1,43,2,1,30,5
1,1,1,945,572.052379480841,1110.667670993,14.3376596621343,0.0568790502144657,16.2801230672284,572.052379480841,1110.667670993,3,0,0,1,0,0.801127562993315,-60.7566654518864,-24.3532493578161,1,0,9,2,0,12,0,2,0,0,1,1,0,1,0,6
1,1,1,953,1674.3821443269,389.473988719165,34.0070928853277,0.00475363111489258,6.10928452724246,1674.3821443269,389.473988719165,15,1,0,0,0,-35.6621879747033,-46.919380236814,15.0156424090521,1,0,0,1,0,0,0,0,0,0,0,78,0,0,29,8
1,1,1,960,118.38237824815,1107.4337586351,50.9874130343929,0.0734021479048018,17.8476333863359,118.38237824815,1107.4337586351,15,0,0,1,0,-68.9958440515209,-38.0176916300939,25.4281153531255,0,1,0,0,0,11,0,0,2,0,2,77,3,0,28,13
1,1,1,962,83.5417930157488,1134.01034432163,43.9805340897975,0.0745385252252338,16.2437018219948,83.5417930157488,1134.01034432163,15,0,0,1,0,-52.8380200545831,-32.520289575579,24.5510774547876,0,0,0,0,0,8,0,0,1,0,1,59,0,0,31,10
1,1,1,965,1383.90296714274,897.018440022679,15.6058478900618,0.0269921351962866,8.05955644361861,1383.90296714274,897.018440022679,9,0,0,0,1,7.42554199324041,55.0269591109662,43.9454900261891,5,0,7,1,1,20,5,0,2,0,9,41,0,1,2,7
1,1,1,968,869.748359295673,1083.79994551623,50.3780678075237,0.0462806532441264,10.747004423517,869.748359295673,1083.79994551623,15,0,0,0,1,-48.8038223706014,-31.2065403288008,35.1279589109555,0,1,1,0,0,21,0,0,2,0,3,80,1,0,25,8
1,1,1,986,263.252550510102,1137.06636327265,29.0773154630926,0.0679117795772557,14.5937672290908,263.252550510102,1137.06636327265,3,0,0,0,1,-4.15786722948728,-87.8923957729596,-49.5484608611691,0,0,42,0,3,28,2,0,1,0,47,4,0,0,7,5
1,1,1,988,1668.6592050366,416.730431958428,18.2433857146426,0.005711859382916,10.3652128442067,1668.6592050366,416.730431958428,15,1,0,0,0,-82.8057886688313,-31.006911337134,14.3712013691494,2,0,0,0,0,5,1,0,0,0,0,74,0,0,33,20
1,1,1,1022,360.791069600819,1117.66322927329,50.5675793244626,0.0644964627391163,16.4341868437706,360.791069600819,1117.66322927329,14,1,0,0,0,70.3566893194507,85.6226598675784,7.15949067553032,1,0,0,0,0,3,1,0,0,0,0,45,0,11,3,12
1,1,1,1036,1496.4801099528,769.576059333022,49.9994554224366,0.0207908807927929,13.174032759505,1496.4801099528,769.576059333022,15,1,0,0,0,-75.7586995122437,-50.4511906733513,2.68250860051328,1,0,17,5,0,11,2,0,2,0,2,80,0,0,46,15
1,1,1,1045,391.870732411368,1105.48290340357,49.2318996509828,0.063396666857818,18.3655997222659,391.870732411368,1105.48290340357,15,0,1,0,0,-75.5657859032041,1.63835003747621,23.2311196433602,1,0,0,0,0,11,0,0,0,0,0,70,14,1,36,12
1,1,1,1046,1094.78316213179,993.797093494341,43.187354609373,0.0374116920554064,10.0260140180142,1094.78316213179,993.797093494341,15,0,0,0,1,-84.7983457664495,-28.2344617386757,6.63681508343284,0,0,0,0,0,18,0,0,0,1,0,84,1,0,57,13
1,1,1,1048,1058.79794042508,1061.2300560984,25.2388790855698,0.0395904741744567,9.58676126298042,1058.79794042508,1061.2300560984,15,0,0,0,1,-49.668252995822,-27.183392789101,-11.5615599895253,1,0,1,0,1,8,2,0,1,3,7,29,2,0,39,12
1,1,1,1052,611.202453661905,1156.78899569813,16.1009878379096,0.0557661705146375,12.4347091081325,611.202453661905,1156.78899569813,15,0,0,0,1,-80.5235107120736,11.4361517772373,-3.2879510525123,5,0,4,1,0,11,0,0,0,0,4,60,38,0,50,10
1,1,1,1069,975.321783876501,1080.3049214936,36.5623169283547,0.0427084808334318,3.53306438126912,975.321783876501,1080.3049214936,15,0,0,0,1,-68.3653374113385,-45.7099192816093,9.96024945286649,0,0,8,4,0,5,0,0,0,0,6,63,0,0,69,15
1,1,1,1084,605.013393573224,999.328583649682,19.8426722985617,0.0551904450055432,32.1366745307953,605.013393573224,999.328583649682,8,1,0,0,0,37.3772425675241,-80.4623536866545,5.36868348250938,0,0,0,14,0,6,0,1,1,1,3,4,0,0,4,6
1,1,1,1086,1169.52191486674,997.803966148794,11.3082396530672,0.035169094745878,11.9644463138277,1169.52191486674,997.803966148794,2,1,0,0,0,-26.2843795651486,60.2203049772734,-8.21910246464786,2,1,0,1,0,6,1,0,0,0,7,30,0,0,32,9
1,1,1,1145,738.362291441604,1019.25741207538,14.1832613131677,0.0501180898194836,27.2646910324152,738.362291441604,1019.25741207538,5,0,0,0,1,48.7288725249713,27.7535070897677,-35.4751599668288,1,0,0,0,1,24,2,0,5,0,1,3,0,0,7,6
1,1,1,1158,718.502616775349,1108.86669838516,54.8860373345274,0.0515752628948064,13.2282786311326,718.502616775349,1108.86669838516,15,0,0,0,1,-86.9197327840204,-34.6110017656673,14.4708871066974,0,0,1,0,0,1,0,0,0,0,7,61,2,0,33,17
1,1,1,1162,670.198617292244,1141.06695216503,28.6729364346293,0.0536625700650315,7.21549401515747,670.198617292244,1141.06695216503,15,0,0,0,1,-44.098051214486,-16.7728971026772,-7.11791179631634,3,0,0,0,0,13,0,0,1,1,0,77,1,0,43,7
1,1,1,1175,1499.64532876828,804.609322818735,25.0117587629445,0.0215502383458445,9.36964085980896,1499.64532876828,804.609322818735,15,0,0,0,1,-84.203394709156,-37.2589118113551,14.2872416763458,2,0,0,1,0,1,0,0,2,0,3,78,0,0,33,18
1,1,1,1180,320.353189082167,1106.0616320181,21.879649271673,0.0658745985399492,18.9202772679201,320.353189082167,1106.0616320181,2,1,0,0,0,-29.0488629143031,70.0463860917193,-17.5656724204551,0,1,0,0,0,4,0,0,2,0,0,8,0,0,16,8
1,1,1,1185,1443.38075838295,777.435657103786,56.3319563545198,0.0223116776338711,15.2982130716595,1443.38075838295,777.435657103786,7,0,0,0,1,35.9929132725645,-19.6510156432747,-21.2547289773037,0,0,2,0,0,18,1,0,1,1,5,38,0,0,9,11
1,1,1,1188,153.343646911614,1132.91147195996,53.7202252303492,0.0721269782682778,13.3779589278194,153.343646911614,1132.91147195996,15,0,1,0,0,-39.3835397101879,-24.4982481016715,34.2186603595585,0,0,0,0,0,6,1,0,5,0,1,62,3,0,33,7
1,1,1,1192,863.527863599954,1094.71632909944,36.0468589083419,0.0465856735534198,8.7958574660113,863.527863599954,1094.71632909944,15,0,0,0,1,-75.8333212542382,-3.78662682985246,-3.54030859949807,1,0,8,0,0,7,0,0,1,0,0,55,13,0,53,10
1,1,1,1194,71.477375203863,1090.02238495731,15.6936458699754,0.0750695810817435,20.7200706672317,71.477375203863,1090.02238495731,7,0,0,1,0,49.2344259432019,-13.3044546061639,-35.5483842655165,5,0,8,1,0,5,0,1,10,0,0,45,0,0,1,10
1,1,1,1202,187.111164545724,1157.44458419651,13.4093666765315,0.0708955423380264,11.6342217723083,187.111164545724,1157.44458419651,11,0,0,0,1,-10.619777685434,-14.6117980849028,-48.7004679867971,1,0,0,0,0,1,3,0,0,0,14,38,0,1,8,5
1,1,1,1207,489.08040710226,1140.79067718201,10.3864387363969,0.0600980034116818,11.287902097149,489.08040710226,1140.79067718201,14,0,0,0,1,65.1633309739382,71.8063006535366,10.0741394190243,1,0,0,0,0,12,0,0,0,0,2,27,1,5,0,5
1,1,1,1228,548.51089461249,1128.75089694601,40.5744538109267,0.0577775702660749,13.0020396498969,548.51089461249,1128.75089694601,4,0,0,0,1,6.41963222152546,-23.4448852837637,102.652890537362,0,0,3,2,13,18,0,0,0,0,7,7,0,0,7,8
1,1,1,1246,251.046449378051,1139.84175720359,14.4176035270036,0.0683398450419995,13.5697827987373,251.046449378051,1139.84175720359,12,0,0,1,0,-59.4655968585966,10.4598270316173,-61.8628586357285,3,0,12,0,0,8,1,0,1,0,28,47,34,0,1,6
1,1,1,1255,1533.12743614844,759.876004864881,28.4879712853371,0.0196389091126032,7.18588194657817,1533.12743614844,759.876004864881,15,1,0,0,0,-48.1654767427906,-13.7666063389777,29.6724514381371,2,0,0,3,0,2,0,0,1,0,0,73,1,0,65,8
1,1,1,1256,837.976759430308,1073.08947619331,54.6480841427805,0.0472518451765505,12.1390818929684,837.976759430308,1073.08947619331,15,0,0,1,0,-39.4368468748558,-25.0695069736819,14.682982065032,1,0,0,0,0,8,0,0,0,0,0,74,4,0,25,10
1,1,1,1262,689.778045730618,1069.53081457663,49.5508514945814,0.0521915616310288,18.338387435465,689.778045730618,1069.53081457663,8,0,0,1,0,41.4150833649434,-51.0494615058152,18.0083087710046,0,0,0,3,0,4,0,0,1,0,2,6,0,0,3,8
1,1,1,1266,1425.26744985502,796.396885182196,43.2157355095208,0.0232202457520458,14.5231547175589,1425.26744985502,796.396885182196,8,0,0,0,1,43.667758054809,-71.4647957163316,2.88672803127832,5,0,3,5,0,4,0,0,0,0,3,16,0,0,15,5
1,1,1,1278,408.247829782068,1129.3044982699,38.9511321556486,0.0628753232052431,13.743149730572,408.247829782068,1129.3044982699,2,1,0,0,0,-25.8748916551509,71.7005366461137,-11.9635716902316,0,1,2,0,0,2,0,0,0,0,0,1,0,0,1,6
1,1,1,1288,329.089544940558,1104.40038507381,39.6258366186852,0.0655688420301996,18.8556859860931,329.089544940558,1104.40038507381,10,0,0,0,1,64.4575740854259,-31.7371297758495,-45.7178492315374,0,0,2,0,0,6,0,0,5,6,2,13,0,4,1,6
1,1,1,1312,877.64432259257,986.809069065369,46.1402562996735,0.0451596276494051,21.4345847287915,877.64432259257,986.809069065369,5,0,0,1,0,44.1108036280989,48.9959758500438,-48.4640155946198,2,0,0,0,0,41,0,0,5,0,0,16,0,0,6,5
1,1,1,1313,520.141584249365,1110.30239750145,16.7599130408157,0.0586589386717028,16.6516397252178,520.141584249365,1110.30239750145,8,0,0,0,1,37.6591187363944,-70.9035113811217,15.6280054310417,9,0,2,6,3,14,0,0,0,0,3,27,0,0,6,5
1,1,1,1319,107.078053316801,1061.54674519529,30.9151580905146,0.0739118239298839,25.408805058604,107.078053316801,1061.54674519529,5,0,0,0,1,15.1802380721966,-81.7821755767238,-31.3116457717375,0,0,9,4,0,23,0,0,1,0,3,1,3,0,5,6
1,1,1,1327,200.748236098592,1206.65110496379,25.5625213688497,0.0702965939241273,5.28546207218573,200.748236098592,1206.65110496379,15,0,0,0,1,-36.5973460215689,-22.9027602454887,13.2378401345468,1,0,0,0,0,1,0,0,0,1,0,58,3,0,31,11
1,1,1,1332,1678.79127267867,368.40124962411,17.1651909519195,0.00396081047858308,3.21725861844038,1678.79127267867,368.40124962411,15,1,0,0,0,-46.7326998469273,-18.5471443359055,23.6292863465113,0,0,0,0,0,1,0,1,0,0,0,77,2,0,29,6
1,1,1,1333,305.92673402343,1144.63680034711,29.9500402900886,0.0664484394001759,14.1329528801136,305.92673402343,1144.63680034711,15,0,0,0,1,-60.3056201975225,-11.8925755240173,13.7257750640404,2,0,0,0,0,15,0,0,1,0,0,68,6,0,41,10
1,1,1,1346,105.997532483758,1143.12015867066,33.136587956022,0.0737382407001144,13.1508503726379,105.997532483758,1143.12015867066,15,1,0,0,0,-40.9997104339958,-22.7414572167091,37.7705330124667,1,0,0,0,0,1,0,0,5,1,1,77,1,0,44,8
1,1,1,1353,1574.66244044572,629.727566247982,12.152498326574,0.0145969918501417,11.139310531042,1574.66244044572,629.727566247982,3,1,0,0,0,13.1673318606913,-83.1718819053571,-31.6483010271445,0,0,10,6,0,9,1,0,0,0,11,1,0,0,7,5
1,1,1,1360,847.254371721209,1039.34755183612,34.7660504621534,0.0466427904189088,17.3899413439558,847.254371721209,1039.34755183612,15,0,0,0,1,-77.6654997688568,7.16340426460038,0.318559712872133,0,0,0,0,0,2,0,0,0,0,0,86,24,0,46,15
1,1,1,1371,1013.8367269508,1064.6112305552,26.3387504742633,0.0410313380354749,10.0957842716196,1013.8367269508,1064.6112305552,15,0,0,0,1,-56.2765157677049,8.07600835677687,7.90257548963385,0,0,1,0,1,2,0,0,0,0,1,62,12,0,47,8
1,1,1,1377,519.006302055293,1135.39864458308,53.5785540108307,0.0588235210484801,12.9253576926761,519.006302055293,1135.39864458308,12,0,0,0,1,-58.518425531373,14.434940859957,-54.810885980072,1,0,0,1,0,3,0,0,1,1,19,32,17,0,6,8
1,1,1,1381,585.245065424706,1085.5461774863,45.8515667078541,0.0563004992495179,20.695719255963,585.245065424706,1085.5461774863,9,0,0,0,1,3.49194062159956,54.5721432306371,47.5124289693873,5,0,0,1,0,5,4,0,0,0,1,44,0,0,8,9
1,1,1,1382,168.230416785161,1109.41308812842,28.6074825417891,0.0716728264629934,17.4890194615228,168.230416785161,1109.41308812842,15,0,0,0,1,-59.3018532259608,-8.17877692643737,15.6196389724442,3,0,0,0,0,4,1,0,0,0,1,41,8,0,31,7
1,1,1,1385,1379.89164664222,846.895915012015,45.7812065258632,0.0264227673171946,14.9387930234469,1379.89164664222,846.895915012015,8,0,0,0,1,52.0988588338223,-59.1994721671631,0.920872847733081,4,0,0,4,0,18,0,0,1,0,1,30,1,0,1,5
1,1,1,1416,591.116213352172,1046.85032593687,50.8889887929097,0.055905298039286,26.5027966730336,591.116213352172,1046.85032593687,5,0,0,0,1,41.4694299466512,72.1674672775811,9.75303325440742,9,1,1,0,0,23,0,0,2,0,0,5,0,2,2,5
1,1,1,1437,383.552210724365,1056.53683459305,39.9613001589516,0.0635905834368418,25.8598925307755,383.552210724365,1056.53683459305,7,0,0,0,1,7.8505890804874,-14.2274727255183,-14.6501858872001,0,0,0,0,0,5,0,0,0,0,3,55,0,0,4,5
1,1,1,1438,585.933053576657,1133.67388829251,51.2720796330633,0.0565177835547968,13.4978371413283,585.933053576657,1133.67388829251,3,0,0,0,1,6.99457469369032,-93.1367049654688,-37.6858296681607,0,0,31,10,0,25,0,0,0,0,7,11,0,1,4,10
1,1,1,1468,1304.00242622951,859.842491803279,42.0801639344262,0.0290143351100411,14.4033179667131,1304.00242622951,859.842491803279,7,0,0,0,1,41.7849513311026,-17.2991665668154,-26.1629978139774,0,0,3,0,0,10,2,0,3,1,0,25,0,0,1,6
1,1,1,1469,922.29715168041,1028.23693288216,17.6791287493019,0.0440275030722214,11.9727417075983,922.29715168041,1028.23693288216,15,0,0,0,1,-48.3898639119045,-39.3020899177642,28.2501223022964,3,0,1,0,0,22,0,0,1,0,0,55,4,0,26,12
1,1,1,1475,777.072535070806,1046.40695432485,23.7839239412273,0.0490592626179952,20.0093175547331,777.072535070806,1046.40695432485,15,1,0,0,0,-52.687985573091,-32.822904533203,24.5656695326378,0,0,0,0,0,13,0,0,2,0,0,54,2,0,38,12
1,1,1,1500,1592.47137079253,564.264297890831,54.8673663803189,0.0123083219645553,14.1319139177422,1592.47137079253,564.264297890831,8,1,0,0,0,42.4749294274868,-53.291877241248,17.9797659511288,1,0,0,3,1,2,0,0,0,0,0,11,0,0,0,8
